id1,id2,similarity,relation
ocds-0c46vo-0133-003345-2019_Tender_003345-2019_td,ocds-0c46vo-0133-000223-2019_Tender_000223-2019_td,NONE,34
ocds-0c46vo-0133-003345-2019_Tender_003345-2019_td,ocds-0c46vo-0012-305365_Tender_305365,NONE,34
ocds-0c46vo-0133-003345-2019_Tender_003345-2019_td,ocds-0c46vo-0012-308428_Tender_308428,NONE,34
ocds-0c46vo-0133-003345-2019_Tender_003345-2019_td,ocds-0c46vo-0012-310682_Tender_310682,NONE,34
ocds-0c46vo-0133-003345-2019_Tender_003345-2019_td,ocds-0c46vo-0012-315206_Tender_315206,NONE,34
ocds-0c46vo-0133-003345-2019_Tender_003345-2019_td,ocds-0c46vo-0012-316017_Tender_316017,NONE,34
ocds-0c46vo-0133-003345-2019_Tender_003345-2019_td,ocds-0c46vo-0012-319289_Tender_319289,NONE,34
ocds-0c46vo-0133-003345-2019_Tender_003345-2019_td,ocds-0c46vo-0133-000075-2019_Tender_000075-2019_td,NONE,34
ocds-0c46vo-0133-003345-2019_Tender_003345-2019_td,ocds-0c46vo-0133-000143-2019_Tender_000143-2019_td,NONE,34
ocds-0c46vo-0133-003345-2019_Tender_003345-2019_td,ocds-0c46vo-0133-000179-2019_Tender_000179-2019_td,NONE,34
ocds-0c46vo-0133-003345-2019_Tender_003345-2019_td,ocds-0c46vo-0133-000250-2019_Tender_000250-2019_td,NONE,34
ocds-0c46vo-0133-003345-2019_Tender_003345-2019_td,ocds-0c46vo-0133-000256-2019_Tender_000256-2019_td,NONE,34
ocds-0c46vo-0133-003345-2019_Tender_003345-2019_td,ocds-0c46vo-0133-000258-2019_Tender_000258-2019_td,NONE,34
ocds-0c46vo-0133-003345-2019_Tender_003345-2019_td,ocds-0c46vo-0119-158648_Tender_158648,NONE,34
ocds-0c46vo-0133-003345-2019_Tender_003345-2019_td,ocds-0c46vo-0119-159555_Tender_159555,NONE,34
ocds-0c46vo-0133-003345-2019_Tender_003345-2019_td,ocds-0c46vo-0119-159656_Tender_159656,NONE,34
ocds-0c46vo-0133-003345-2019_Tender_003345-2019_td,ocds-0c46vo-0119-160373_Tender_160373,NONE,34
ocds-0c46vo-0133-003345-2019_Tender_003345-2019_td,ocds-0c46vo-0119-160464_Tender_160464,NONE,34
ocds-0c46vo-0133-003345-2019_Tender_003345-2019_td,ocds-0c46vo-0119-160815_Tender_160815,NONE,34
ocds-0c46vo-0133-003469-2019_Tender_003469-2019_td,ocds-0c46vo-0133-088559-2019_Tender_088559-2019_td,HIGH,1
ocds-0c46vo-0133-003469-2019_Tender_003469-2019_td,ocds-0c46vo-0133-103121-2019_Tender_103121-2019_td,HIGH,2
ocds-0c46vo-0133-003469-2019_Tender_003469-2019_td,ocds-0c46vo-0133-140473-2019_Tender_140473-2019_td,NONE,34
ocds-0c46vo-0133-003469-2019_Tender_003469-2019_td,ocds-0c46vo-0133-077689-2019_Tender_077689-2019_td,HIGH,3
ocds-0c46vo-0133-003469-2019_Tender_003469-2019_td,ocds-0c46vo-0133-127313-2019_Tender_127313-2019_td,HIGH,4
ocds-0c46vo-0133-003469-2019_Tender_003469-2019_td,ocds-0c46vo-0102-CSL_2019_Jci2-W5Gws_Tender_CSL_2019_Jci2-W5Gws,MEDIUM,7
ocds-0c46vo-0133-003469-2019_Tender_003469-2019_td,ocds-0c46vo-0133-002121-2019_Tender_002121-2019_td,MEDIUM,8
ocds-0c46vo-0133-003469-2019_Tender_003469-2019_td,ocds-0c46vo-0203-2017-01638_Tender_2017-01638,MEDIUM,9
ocds-0c46vo-0133-003469-2019_Tender_003469-2019_td,ocds-0c46vo-0020-bedford_695_Tender_bedford_695,MEDIUM,10
ocds-0c46vo-0133-003469-2019_Tender_003469-2019_td,ocds-0c46vo-0022-FEB285167_Tender_FEB285167,MEDIUM,11
ocds-0c46vo-0133-003469-2019_Tender_003469-2019_td,ocds-0c46vo-0133-025382-2019_Tender_025382-2019_td,MEDIUM,12
ocds-0c46vo-0133-003469-2019_Tender_003469-2019_td,ocds-0c46vo-0102-CSL_2019_u9oelM5_oE_Tender_CSL_2019_u9oelM5_oE,MEDIUM,13
ocds-0c46vo-0133-003469-2019_Tender_003469-2019_td,ocds-0c46vo-0009-DN385382-1_Tender_DN385382-1,MEDIUM,14
ocds-0c46vo-0133-003469-2019_Tender_003469-2019_td,ocds-0c46vo-0133-008321-2019_Tender_008321-2019_td,MEDIUM,15
ocds-0c46vo-0133-003469-2019_Tender_003469-2019_td,ocds-0c46vo-0022-FEB345138_Tender_FEB345138,MEDIUM,16
ocds-0c46vo-0133-003469-2019_Tender_003469-2019_td,ocds-0c46vo-0133-029737-2019_Tender_029737-2019_td,MEDIUM,17
ocds-0c46vo-0133-003469-2019_Tender_003469-2019_td,ocds-0c46vo-0022-FEB345496_Tender_FEB345496,MEDIUM,18
ocds-0c46vo-0133-003469-2019_Tender_003469-2019_td,ocds-0c46vo-0102-CSL_2019_BxP5MHiUbq_Tender_CSL_2019_BxP5MHiUbq,MEDIUM,21
ocds-0c46vo-0133-003469-2019_Tender_003469-2019_td,ocds-0c46vo-0102-CSL_2019_kqyvhwH7fx_Tender_CSL_2019_kqyvhwH7fx,MEDIUM,22
ocds-0c46vo-0133-003469-2019_Tender_003469-2019_td,ocds-0c46vo-0022-FEB285760_Tender_FEB285760,LOW,25
ocds-0c46vo-0133-003469-2019_Tender_003469-2019_td,ocds-0c46vo-0022-FEB285566_Tender_FEB285566,LOW,26
ocds-0c46vo-0133-003469-2019_Tender_003469-2019_td,ocds-0c46vo-0022-FEB285441_Tender_FEB285441,LOW,27
ocds-0c46vo-0133-003469-2019_Tender_003469-2019_td,ocds-0c46vo-0022-FEB344272_Tender_FEB344272,LOW,29
ocds-0c46vo-0133-003469-2019_Tender_003469-2019_td,ocds-0c46vo-0020-britishcouncil_774_Tender_britishcouncil_774,NONE,34
ocds-0c46vo-0133-003469-2019_Tender_003469-2019_td,ocds-0c46vo-0133-000218-2019_Tender_000218-2019_td,NONE,34
ocds-0c46vo-0133-003469-2019_Tender_003469-2019_td,ocds-0c46vo-0133-000219-2019_Tender_000219-2019_td,NONE,34
ocds-0c46vo-0133-003469-2019_Tender_003469-2019_td,ocds-0c46vo-0133-000223-2019_Tender_000223-2019_td,NONE,34
ocds-0c46vo-0133-003469-2019_Tender_003469-2019_td,ocds-0c46vo-0133-000224-2019_Tender_000224-2019_td,NONE,34
ocds-0c46vo-0133-003469-2019_Tender_003469-2019_td,ocds-0c46vo-0133-000225-2019_Tender_000225-2019_td,NONE,34
ocds-0c46vo-0133-003469-2019_Tender_003469-2019_td,ocds-0c46vo-0012-305365_Tender_305365,NONE,34
ocds-0c46vo-0133-003469-2019_Tender_003469-2019_td,ocds-0c46vo-0012-308428_Tender_308428,NONE,34
ocds-0c46vo-0133-003469-2019_Tender_003469-2019_td,ocds-0c46vo-0012-310682_Tender_310682,NONE,34
ocds-0c46vo-0133-003469-2019_Tender_003469-2019_td,ocds-0c46vo-0012-315206_Tender_315206,NONE,34
ocds-0c46vo-0133-003469-2019_Tender_003469-2019_td,ocds-0c46vo-0012-316017_Tender_316017,NONE,34
ocds-0c46vo-0133-003469-2019_Tender_003469-2019_td,ocds-0c46vo-0012-319289_Tender_319289,NONE,34
ocds-0c46vo-0133-003469-2019_Tender_003469-2019_td,ocds-0c46vo-0133-000075-2019_Tender_000075-2019_td,NONE,34
ocds-0c46vo-0133-003469-2019_Tender_003469-2019_td,ocds-0c46vo-0133-000143-2019_Tender_000143-2019_td,NONE,34
ocds-0c46vo-0133-003469-2019_Tender_003469-2019_td,ocds-0c46vo-0133-000179-2019_Tender_000179-2019_td,NONE,34
ocds-0c46vo-0133-003469-2019_Tender_003469-2019_td,ocds-0c46vo-0133-000250-2019_Tender_000250-2019_td,NONE,34
ocds-0c46vo-0133-003469-2019_Tender_003469-2019_td,ocds-0c46vo-0133-000256-2019_Tender_000256-2019_td,NONE,34
ocds-0c46vo-0133-003469-2019_Tender_003469-2019_td,ocds-0c46vo-0133-000258-2019_Tender_000258-2019_td,NONE,34
ocds-0c46vo-0133-003469-2019_Tender_003469-2019_td,ocds-0c46vo-0119-158648_Tender_158648,NONE,34
ocds-0c46vo-0133-003469-2019_Tender_003469-2019_td,ocds-0c46vo-0119-159098_Tender_159098,NONE,34
ocds-0c46vo-0133-003469-2019_Tender_003469-2019_td,ocds-0c46vo-0119-159555_Tender_159555,NONE,34
ocds-0c46vo-0133-003469-2019_Tender_003469-2019_td,ocds-0c46vo-0119-159656_Tender_159656,NONE,34
ocds-0c46vo-0133-003469-2019_Tender_003469-2019_td,ocds-0c46vo-0119-160373_Tender_160373,NONE,34
ocds-0c46vo-0133-003469-2019_Tender_003469-2019_td,ocds-0c46vo-0119-160464_Tender_160464,NONE,34
ocds-0c46vo-0133-004944-2019_Tender_004944-2019_td,ocds-0c46vo-0133-018741-2019_Tender_018741-2019_td,HIGH,1
ocds-0c46vo-0133-004944-2019_Tender_004944-2019_td,ocds-0c46vo-0064-19-16471_Tender_19-16471,NONE,34
ocds-0c46vo-0133-004944-2019_Tender_004944-2019_td,ocds-0c46vo-0102-CSL_2019_me3gMFEYq_Tender_CSL_2019_me3gMFEYq-,MEDIUM,7
ocds-0c46vo-0133-004944-2019_Tender_004944-2019_td,ocds-0c46vo-0133-021089-2019_Tender_021089-2019_td,MEDIUM,8
ocds-0c46vo-0133-004944-2019_Tender_004944-2019_td,ocds-0c46vo-0064-19-35655_Tender_19-35655,MEDIUM,9
ocds-0c46vo-0133-004944-2019_Tender_004944-2019_td,ocds-0c46vo-0117-147245_Tender_147245,MEDIUM,10
ocds-0c46vo-0133-004944-2019_Tender_004944-2019_td,ocds-0c46vo-0022-FEB285611_Tender_FEB285611,MEDIUM,11
ocds-0c46vo-0133-004944-2019_Tender_004944-2019_td,ocds-0c46vo-0102-CSL_2019_qh0TSt4pwA_Tender_CSL_2019_qh0TSt4pwA,MEDIUM,12
ocds-0c46vo-0133-004944-2019_Tender_004944-2019_td,ocds-0c46vo-0009-DN385307-1_Tender_DN385307-1,MEDIUM,13
ocds-0c46vo-0133-004944-2019_Tender_004944-2019_td,ocds-0c46vo-0203-A-SUM-001795-2019_Tender_A2FSUM-0017952F2019,MEDIUM,14
ocds-0c46vo-0133-004944-2019_Tender_004944-2019_td,ocds-0c46vo-0133-065266-2019_Tender_065266-2019_td,MEDIUM,16
ocds-0c46vo-0133-004944-2019_Tender_004944-2019_td,ocds-0c46vo-0009-DN384986-1_Tender_DN384986-1,LOW,25
ocds-0c46vo-0133-004944-2019_Tender_004944-2019_td,ocds-0c46vo-0022-FEB285175_Tender_FEB285175,LOW,26
ocds-0c46vo-0133-004944-2019_Tender_004944-2019_td,ocds-0c46vo-0022-FEB285547_Tender_FEB285547,LOW,27
ocds-0c46vo-0133-004944-2019_Tender_004944-2019_td,ocds-0c46vo-0020-britishcouncil_774_Tender_britishcouncil_774,NONE,34
ocds-0c46vo-0133-004944-2019_Tender_004944-2019_td,ocds-0c46vo-0133-000025-2019_Tender_000025-2019_td,NONE,34
ocds-0c46vo-0133-004944-2019_Tender_004944-2019_td,ocds-0c46vo-0133-000218-2019_Tender_000218-2019_td,NONE,34
ocds-0c46vo-0133-004944-2019_Tender_004944-2019_td,ocds-0c46vo-0133-000219-2019_Tender_000219-2019_td,NONE,34
ocds-0c46vo-0133-004944-2019_Tender_004944-2019_td,ocds-0c46vo-0012-305365_Tender_305365,NONE,34
ocds-0c46vo-0133-004944-2019_Tender_004944-2019_td,ocds-0c46vo-0012-308428_Tender_308428,NONE,34
ocds-0c46vo-0133-004944-2019_Tender_004944-2019_td,ocds-0c46vo-0012-310682_Tender_310682,NONE,34
ocds-0c46vo-0133-004944-2019_Tender_004944-2019_td,ocds-0c46vo-0012-315206_Tender_315206,NONE,34
ocds-0c46vo-0133-004944-2019_Tender_004944-2019_td,ocds-0c46vo-0133-000075-2019_Tender_000075-2019_td,NONE,34
ocds-0c46vo-0133-004944-2019_Tender_004944-2019_td,ocds-0c46vo-0133-000143-2019_Tender_000143-2019_td,NONE,34
ocds-0c46vo-0133-004944-2019_Tender_004944-2019_td,ocds-0c46vo-0133-000179-2019_Tender_000179-2019_td,NONE,34
ocds-0c46vo-0133-004944-2019_Tender_004944-2019_td,ocds-0c46vo-0133-000250-2019_Tender_000250-2019_td,NONE,34
ocds-0c46vo-0133-004944-2019_Tender_004944-2019_td,ocds-0c46vo-0119-158648_Tender_158648,NONE,34
ocds-0c46vo-0133-004944-2019_Tender_004944-2019_td,ocds-0c46vo-0119-159098_Tender_159098,NONE,34
ocds-0c46vo-0133-004944-2019_Tender_004944-2019_td,ocds-0c46vo-0119-159555_Tender_159555,NONE,34
ocds-0c46vo-0133-004944-2019_Tender_004944-2019_td,ocds-0c46vo-0119-159656_Tender_159656,NONE,34
ocds-0c46vo-0133-005136-2019_Tender_005136-2019_td,ocds-0c46vo-0133-026909-2019_Tender_026909-2019_td,HIGH,1
ocds-0c46vo-0133-005136-2019_Tender_005136-2019_td,ocds-0c46vo-0133-012073-2019_Tender_012073-2019_td,MEDIUM,7
ocds-0c46vo-0133-005136-2019_Tender_005136-2019_td,ocds-0c46vo-0022-FEB285950_Tender_FEB285950,MEDIUM,8
ocds-0c46vo-0133-005136-2019_Tender_005136-2019_td,ocds-0c46vo-0022-FEB285801_Tender_FEB285801,LOW,25
ocds-0c46vo-0133-005136-2019_Tender_005136-2019_td,ocds-0c46vo-0133-012309-2019_Tender_012309-2019_td,MEDIUM,9
ocds-0c46vo-0133-005136-2019_Tender_005136-2019_td,ocds-0c46vo-0012-334850_Tender_334850,MEDIUM,10
ocds-0c46vo-0133-005136-2019_Tender_005136-2019_td,ocds-0c46vo-0022-FEB343944_Tender_FEB343944,LOW,26
ocds-0c46vo-0133-005136-2019_Tender_005136-2019_td,ocds-0c46vo-0133-032163-2019_Tender_032163-2019_td,MEDIUM,13
ocds-0c46vo-0133-005136-2019_Tender_005136-2019_td,ocds-0c46vo-0133-036604-2019_Tender_036604-2019_td,MEDIUM,14
ocds-0c46vo-0133-005136-2019_Tender_005136-2019_td,ocds-0c46vo-0133-147157-2019_Tender_147157-2019_td,MEDIUM,15
ocds-0c46vo-0133-005136-2019_Tender_005136-2019_td,ocds-0c46vo-0020-britishcouncil_774_Tender_britishcouncil_774,NONE,34
ocds-0c46vo-0133-005136-2019_Tender_005136-2019_td,ocds-0c46vo-0133-000025-2019_Tender_000025-2019_td,NONE,34
ocds-0c46vo-0133-005136-2019_Tender_005136-2019_td,ocds-0c46vo-0133-000218-2019_Tender_000218-2019_td,NONE,34
ocds-0c46vo-0133-005136-2019_Tender_005136-2019_td,ocds-0c46vo-0133-000219-2019_Tender_000219-2019_td,NONE,34
ocds-0c46vo-0133-005136-2019_Tender_005136-2019_td,ocds-0c46vo-0012-305365_Tender_305365,NONE,34
ocds-0c46vo-0133-005136-2019_Tender_005136-2019_td,ocds-0c46vo-0012-308428_Tender_308428,NONE,34
ocds-0c46vo-0133-005136-2019_Tender_005136-2019_td,ocds-0c46vo-0012-310682_Tender_310682,NONE,34
ocds-0c46vo-0133-005136-2019_Tender_005136-2019_td,ocds-0c46vo-0012-315206_Tender_315206,NONE,34
ocds-0c46vo-0133-005136-2019_Tender_005136-2019_td,ocds-0c46vo-0133-000075-2019_Tender_000075-2019_td,NONE,34
ocds-0c46vo-0133-005136-2019_Tender_005136-2019_td,ocds-0c46vo-0133-000143-2019_Tender_000143-2019_td,NONE,34
ocds-0c46vo-0133-005136-2019_Tender_005136-2019_td,ocds-0c46vo-0133-000179-2019_Tender_000179-2019_td,NONE,34
ocds-0c46vo-0133-005136-2019_Tender_005136-2019_td,ocds-0c46vo-0133-000250-2019_Tender_000250-2019_td,NONE,34
ocds-0c46vo-0133-005136-2019_Tender_005136-2019_td,ocds-0c46vo-0119-158648_Tender_158648,NONE,34
ocds-0c46vo-0133-005136-2019_Tender_005136-2019_td,ocds-0c46vo-0119-159098_Tender_159098,NONE,34
ocds-0c46vo-0133-005136-2019_Tender_005136-2019_td,ocds-0c46vo-0119-159555_Tender_159555,NONE,34
ocds-0c46vo-0133-005136-2019_Tender_005136-2019_td,ocds-0c46vo-0119-159656_Tender_159656,NONE,34
ocds-0c46vo-0133-007550-2019_Tender_007550-2019_td,ocds-0c46vo-0133-044128-2019_Tender_044128-2019_td,HIGH,1
ocds-0c46vo-0133-007550-2019_Tender_007550-2019_td,ocds-0c46vo-0102-CSL_2019_qmKB59TX1N_Tender_CSL_2019_qmKB59TX1N,MEDIUM,7
ocds-0c46vo-0133-007550-2019_Tender_007550-2019_td,ocds-0c46vo-0064-19-35856_Tender_19-35856,MEDIUM,8
ocds-0c46vo-0133-007550-2019_Tender_007550-2019_td,ocds-0c46vo-0022-FEB285572_Tender_FEB285572,LOW,25
ocds-0c46vo-0133-007550-2019_Tender_007550-2019_td,ocds-0c46vo-0102-CSL_2019_03A0Pa417a_Tender_CSL_2019_03A0Pa417a,MEDIUM,13
ocds-0c46vo-0133-007550-2019_Tender_007550-2019_td,ocds-0c46vo-0133-129993-2019_Tender_129993-2019_td,MEDIUM,14
ocds-0c46vo-0133-007550-2019_Tender_007550-2019_td,ocds-0c46vo-0020-britishcouncil_774_Tender_britishcouncil_774,NONE,34
ocds-0c46vo-0133-007550-2019_Tender_007550-2019_td,ocds-0c46vo-0133-000025-2019_Tender_000025-2019_td,NONE,34
ocds-0c46vo-0133-007550-2019_Tender_007550-2019_td,ocds-0c46vo-0133-000218-2019_Tender_000218-2019_td,NONE,34
ocds-0c46vo-0133-007550-2019_Tender_007550-2019_td,ocds-0c46vo-0012-305365_Tender_305365,NONE,34
ocds-0c46vo-0133-007550-2019_Tender_007550-2019_td,ocds-0c46vo-0012-308428_Tender_308428,NONE,34
ocds-0c46vo-0133-007550-2019_Tender_007550-2019_td,ocds-0c46vo-0012-310682_Tender_310682,NONE,34
ocds-0c46vo-0133-007550-2019_Tender_007550-2019_td,ocds-0c46vo-0133-000075-2019_Tender_000075-2019_td,NONE,34
ocds-0c46vo-0133-007550-2019_Tender_007550-2019_td,ocds-0c46vo-0133-000143-2019_Tender_000143-2019_td,NONE,34
ocds-0c46vo-0133-007550-2019_Tender_007550-2019_td,ocds-0c46vo-0133-000179-2019_Tender_000179-2019_td,NONE,34
ocds-0c46vo-0133-007550-2019_Tender_007550-2019_td,ocds-0c46vo-0119-158648_Tender_158648,NONE,34
ocds-0c46vo-0133-007550-2019_Tender_007550-2019_td,ocds-0c46vo-0119-159098_Tender_159098,NONE,34
ocds-0c46vo-0133-007550-2019_Tender_007550-2019_td,ocds-0c46vo-0119-159555_Tender_159555,NONE,34
ocds-0c46vo-0133-007554-2019_Tender_007554-2019_td,ocds-0c46vo-0133-031727-2019_Tender_031727-2019_td,HIGH,1
ocds-0c46vo-0133-007554-2019_Tender_007554-2019_td,ocds-0c46vo-0133-032135-2019_Tender_032135-2019_td,HIGH,2
ocds-0c46vo-0133-007554-2019_Tender_007554-2019_td,ocds-0c46vo-0133-022735-2019_Tender_022735-2019_td,NONE,34
ocds-0c46vo-0133-007554-2019_Tender_007554-2019_td,ocds-0c46vo-0133-046571-2019_Tender_046571-2019_td,MEDIUM,7
ocds-0c46vo-0133-007554-2019_Tender_007554-2019_td,ocds-0c46vo-0022-FEB284277_Tender_FEB284277,MEDIUM,8
ocds-0c46vo-0133-007554-2019_Tender_007554-2019_td,ocds-0c46vo-0133-044136-2019_Tender_044136-2019_td,MEDIUM,11
ocds-0c46vo-0133-007554-2019_Tender_007554-2019_td,ocds-0c46vo-0117-144708_Tender_144708,MEDIUM,12
ocds-0c46vo-0133-007554-2019_Tender_007554-2019_td,ocds-0c46vo-0022-JAN280679_Tender_JAN280679,MEDIUM,16
ocds-0c46vo-0133-007554-2019_Tender_007554-2019_td,ocds-0c46vo-0133-001957-2019_Tender_001957-2019_td,MEDIUM,17
ocds-0c46vo-0133-007554-2019_Tender_007554-2019_td,ocds-0c46vo-0012-334203_Tender_334203,MEDIUM,21
ocds-0c46vo-0133-007554-2019_Tender_007554-2019_td,ocds-0c46vo-0020-fe_3059_Tender_fe_3059,MEDIUM,22
ocds-0c46vo-0133-007554-2019_Tender_007554-2019_td,ocds-0c46vo-0022-FEB285728_Tender_FEB285728,LOW,25
ocds-0c46vo-0133-007554-2019_Tender_007554-2019_td,ocds-0c46vo-0022-FEB343834_Tender_FEB343834,LOW,26
ocds-0c46vo-0133-007554-2019_Tender_007554-2019_td,ocds-0c46vo-0133-000172-2019_Tender_000172-2019_td,LOW,27
ocds-0c46vo-0133-007554-2019_Tender_007554-2019_td,ocds-0c46vo-0022-FEB285594_Tender_FEB285594,LOW,29
ocds-0c46vo-0133-007554-2019_Tender_007554-2019_td,ocds-0c46vo-0020-britishcouncil_774_Tender_britishcouncil_774,NONE,34
ocds-0c46vo-0133-007554-2019_Tender_007554-2019_td,ocds-0c46vo-0133-000025-2019_Tender_000025-2019_td,NONE,34
ocds-0c46vo-0133-007554-2019_Tender_007554-2019_td,ocds-0c46vo-0133-000218-2019_Tender_000218-2019_td,NONE,34
ocds-0c46vo-0133-007554-2019_Tender_007554-2019_td,ocds-0c46vo-0133-000219-2019_Tender_000219-2019_td,NONE,34
ocds-0c46vo-0133-007554-2019_Tender_007554-2019_td,ocds-0c46vo-0133-000222-2019_Tender_000222-2019_td,NONE,34
ocds-0c46vo-0133-007554-2019_Tender_007554-2019_td,ocds-0c46vo-0012-305365_Tender_305365,NONE,34
ocds-0c46vo-0133-007554-2019_Tender_007554-2019_td,ocds-0c46vo-0012-308428_Tender_308428,NONE,34
ocds-0c46vo-0133-007554-2019_Tender_007554-2019_td,ocds-0c46vo-0012-310682_Tender_310682,NONE,34
ocds-0c46vo-0133-007554-2019_Tender_007554-2019_td,ocds-0c46vo-0012-315206_Tender_315206,NONE,34
ocds-0c46vo-0133-007554-2019_Tender_007554-2019_td,ocds-0c46vo-0012-316017_Tender_316017,NONE,34
ocds-0c46vo-0133-007554-2019_Tender_007554-2019_td,ocds-0c46vo-0133-000075-2019_Tender_000075-2019_td,NONE,34
ocds-0c46vo-0133-007554-2019_Tender_007554-2019_td,ocds-0c46vo-0133-000143-2019_Tender_000143-2019_td,NONE,34
ocds-0c46vo-0133-007554-2019_Tender_007554-2019_td,ocds-0c46vo-0133-000179-2019_Tender_000179-2019_td,NONE,34
ocds-0c46vo-0133-007554-2019_Tender_007554-2019_td,ocds-0c46vo-0133-000250-2019_Tender_000250-2019_td,NONE,34
ocds-0c46vo-0133-007554-2019_Tender_007554-2019_td,ocds-0c46vo-0133-000256-2019_Tender_000256-2019_td,NONE,34
ocds-0c46vo-0133-007554-2019_Tender_007554-2019_td,ocds-0c46vo-0119-158648_Tender_158648,NONE,34
ocds-0c46vo-0133-007554-2019_Tender_007554-2019_td,ocds-0c46vo-0119-159098_Tender_159098,NONE,34
ocds-0c46vo-0133-007554-2019_Tender_007554-2019_td,ocds-0c46vo-0119-159555_Tender_159555,NONE,34
ocds-0c46vo-0133-007554-2019_Tender_007554-2019_td,ocds-0c46vo-0119-159656_Tender_159656,NONE,34
ocds-0c46vo-0133-007554-2019_Tender_007554-2019_td,ocds-0c46vo-0119-160373_Tender_160373,NONE,34
ocds-0c46vo-0133-014261-2019_Tender_014261-2019_td,ocds-0c46vo-0133-043257-2019_Tender_043257-2019_td,HIGH,1
ocds-0c46vo-0133-014261-2019_Tender_014261-2019_td,ocds-0c46vo-0102-CSL_2019_jDPXMiRYlp_Tender_CSL_2019_jDPXMiRYlp,NONE,34
ocds-0c46vo-0133-014261-2019_Tender_014261-2019_td,ocds-0c46vo-0064-19-38278_Tender_19-38278,MEDIUM,7
ocds-0c46vo-0133-014261-2019_Tender_014261-2019_td,ocds-0c46vo-0064-19-52081_Tender_19-52081,MEDIUM,8
ocds-0c46vo-0133-014261-2019_Tender_014261-2019_td,ocds-0c46vo-0133-011560-2019_Tender_011560-2019_td,LOW,25
ocds-0c46vo-0133-014261-2019_Tender_014261-2019_td,ocds-0c46vo-0102-CSL_2019_oFGULFq9cz_Tender_CSL_2019_oFGULFq9cz,MEDIUM,10
ocds-0c46vo-0133-014261-2019_Tender_014261-2019_td,ocds-0c46vo-0133-008890-2019_Tender_008890-2019_td,LOW,26
ocds-0c46vo-0133-014261-2019_Tender_014261-2019_td,ocds-0c46vo-0178-1058355_Tender_1058355,MEDIUM,13
ocds-0c46vo-0133-014261-2019_Tender_014261-2019_td,ocds-0c46vo-0133-002685-2019_Tender_002685-2019_td,MEDIUM,14
ocds-0c46vo-0133-014261-2019_Tender_014261-2019_td,ocds-0c46vo-0020-britishcouncil_774_Tender_britishcouncil_774,NONE,34
ocds-0c46vo-0133-014261-2019_Tender_014261-2019_td,ocds-0c46vo-0133-000025-2019_Tender_000025-2019_td,NONE,34
ocds-0c46vo-0133-014261-2019_Tender_014261-2019_td,ocds-0c46vo-0133-000218-2019_Tender_000218-2019_td,NONE,34
ocds-0c46vo-0133-014261-2019_Tender_014261-2019_td,ocds-0c46vo-0012-305365_Tender_305365,NONE,34
ocds-0c46vo-0133-014261-2019_Tender_014261-2019_td,ocds-0c46vo-0012-308428_Tender_308428,NONE,34
ocds-0c46vo-0133-014261-2019_Tender_014261-2019_td,ocds-0c46vo-0012-310682_Tender_310682,NONE,34
ocds-0c46vo-0133-014261-2019_Tender_014261-2019_td,ocds-0c46vo-0133-000075-2019_Tender_000075-2019_td,NONE,34
ocds-0c46vo-0133-014261-2019_Tender_014261-2019_td,ocds-0c46vo-0133-000143-2019_Tender_000143-2019_td,NONE,34
ocds-0c46vo-0133-014261-2019_Tender_014261-2019_td,ocds-0c46vo-0133-000179-2019_Tender_000179-2019_td,NONE,34
ocds-0c46vo-0133-014261-2019_Tender_014261-2019_td,ocds-0c46vo-0119-158648_Tender_158648,NONE,34
ocds-0c46vo-0133-014261-2019_Tender_014261-2019_td,ocds-0c46vo-0119-159098_Tender_159098,NONE,34
ocds-0c46vo-0133-014261-2019_Tender_014261-2019_td,ocds-0c46vo-0119-159555_Tender_159555,NONE,34
ocds-0c46vo-0012-315206_Tender_315206,ocds-0c46vo-0012-319289_Tender_319289,HIGH,1
ocds-0c46vo-0012-315206_Tender_315206,ocds-0c46vo-0071-Pn9VO3skGAz00R-dvwudaw_Tender_Pn9VO3skGAz00R2Bdvwudaw,MEDIUM,7
ocds-0c46vo-0012-315206_Tender_315206,ocds-0c46vo-0117-148587_Tender_148587,MEDIUM,8
ocds-0c46vo-0012-315206_Tender_315206,ocds-0c46vo-0022-FEB285559_Tender_FEB285559,LOW,25
ocds-0c46vo-0012-315206_Tender_315206,ocds-0c46vo-0103-Logelbach_Tender_Logelbach,MEDIUM,13
ocds-0c46vo-0012-315206_Tender_315206,ocds-0c46vo-0133-028618-2019_Tender_028618-2019_td,MEDIUM,14
ocds-0c46vo-0012-315206_Tender_315206,ocds-0c46vo-0133-000025-2019_Tender_000025-2019_td,NONE,34
ocds-0c46vo-0012-315206_Tender_315206,ocds-0c46vo-0133-000218-2019_Tender_000218-2019_td,NONE,34
ocds-0c46vo-0012-315206_Tender_315206,ocds-0c46vo-0133-000219-2019_Tender_000219-2019_td,NONE,34
ocds-0c46vo-0012-315206_Tender_315206,ocds-0c46vo-0012-305365_Tender_305365,NONE,34
ocds-0c46vo-0012-315206_Tender_315206,ocds-0c46vo-0012-308428_Tender_308428,NONE,34
ocds-0c46vo-0012-315206_Tender_315206,ocds-0c46vo-0012-310682_Tender_310682,NONE,34
ocds-0c46vo-0012-315206_Tender_315206,ocds-0c46vo-0133-000075-2019_Tender_000075-2019_td,NONE,34
ocds-0c46vo-0012-315206_Tender_315206,ocds-0c46vo-0133-000143-2019_Tender_000143-2019_td,NONE,34
